adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/tZ1Qxlr1RsfgLizSIIsscoEi3Cw.jpg,[],418875,fr,La leçon de discrimination,,0.6,/6EhwSIUUf7Q7tymBJUY2PdTqh2q.jpg,2006-12-31,La leçon de discrimination,False,0.0,0
False,,[99],1173159,fr,L. Ville,"L. Ville: the long march of women to conquer their independence, their own and their country’s. An ideal set out after the end of the Second World War and which Madagascar has never achieved.",0.6,/xCPdM4a6Klty8pHaityrSOAoOlu.jpg,2007-01-01,L. Ville,False,0.0,0
False,/dx8giEZ70t08Xn7rxuw97fmRKrK.jpg,[99],1170553,fr,Hover Racers: Flying on Air,,0.6,/eIs5w9gLnwANunEAXxY4vBlbwIe.jpg,2007-01-01,Hover Racers: Flying on Air,False,0.0,0
False,,[],1159610,fr,RESF : un réseau de résistances,,0.6,,2007-01-01,RESF : un réseau de résistances,False,0.0,0
False,,[],1149862,fr,Judy's Got a Gun,,1.391,,2007-01-01,Judy's Got a Gun,False,0.0,0
False,,[],1149837,fr,Katrina,,0.602,,2007-01-01,Katrina,False,0.0,0
False,,[],1147562,fr,Knickers,,0.6,,2007-01-01,Knickers,False,0.0,0
False,,[99],1121410,fr,"Ra, la réparatrice","In the busy streets of Bamako, a young woman, about 25 years old, repairs generators. Engaged to be married, Ra does ""a man's job"" and supervises a crew of teenage boys. Ra gives much importance to social relationships - she participates in the Tontines organized by the young woman of her district and wrecked generators from her shop are recovered and transformed into crockery and kitchen utensils. On Ra's wedding day, the presents given to her include gifts made from her recovered generators.",0.6,/aq5rxhHoEf6cZm86pHQlRIIgWsR.jpg,2007-01-01,"Ra, la réparatrice",False,0.0,0
False,,[99],1117645,fr,Processions,,0.6,,2007-01-01,Processions,False,0.0,0
False,,[],1115388,fr,Les enragés du cinéma coréen,"Measuring up well to their older American counterparts –- Scorcese, Coppola, De Palma or Friedkin –- the new Korean auteurs likewise seek to integrate the political turbulence of their land, particulaly the trauma of the recent disctatrial regime, into their work. The directors Park Chan-wook (Oldboy), Kim Jee-won (A Bittersweet Life), Bong Joon –ho (Memories of Murder), Ryoo Seung-wan (Crying Fist) and Kim Ki-duk (The Isle) subvert the codes of genre cinema, just as their American predecessors did in the 1970s. In violently evoking the atmosphere of political and cultural decay in a wounded, divided Korea, these young filmmakers experiment with new cinematographic and narrative forms which have begun to take the world by storm.",0.6,,2007-01-01,The Angry Young Men of Korean Cinema,False,0.0,0
False,/jQkEyKcaZKoiybDJUjkEFqAVC9M.jpg,[99],1111682,fr,Les Amants des Drus,,0.6,/2pGLbKVITX9a0D4mNj87T54HDlK.jpg,2007-01-01,Les Amants des Drus,False,10.0,1
False,,[99],1083304,fr,(G)rêve Général(e),,0.6,/8nAOXxE7wzqyvLTR4UPCtBeY6gU.jpg,2007-01-01,(G)rêve Général(e),False,0.0,0
False,/8fyK2zTdLUxT8kQkhS8x3IwKs2P.jpg,[],1082349,fr,LA FORET CATHEDRALE,,0.6,,2007-01-01,LA FORET CATHEDRALE,False,0.0,0
False,,[],1056610,fr,Été,"Été (French word denoting both Summer and the past participle of the verb to be, i.e. ‘been’) is a movie of shadows and light where three people experiment with different kinds of love and desire, and as a result have to make choices and take their leave of things.",0.6,,2007-01-01,Été,False,0.0,0
False,,[],1047232,fr,Fuyons les Monstres,,0.6,/muY5g9TRrj0IUr4QjmXF3pGJf6z.jpg,2007-01-01,Fuyons les Monstres,False,0.0,0
False,,[99],1028796,fr,Je fabrique un balafon,"In Ouagadougou, Konomba Traoré, master balafonist, introduces his son to the making and sanctification of a balafon. Material is transformed, knowledge is transmitted and ancestors are informed thanks to this extraordinary character. Konomba is authoritative, funny and passionate all at the same time. The film gives to see and to understand phenomena pertaining to the intangible cultural heritage as conceived by Unesco. Konomba Traoré is Living Human Treasure of Burkina Faso.",0.6,/n0EbQqD3kWLzt9kZXLw3qFUBLOp.jpg,2007-01-01,Je fabrique un balafon,False,0.0,0
False,,[],1026180,fr,E finita la commedia,,0.6,,2007-01-01,E finita la commedia,False,0.0,0
False,,[],1025192,fr,Frédérique au centre,,0.6,/sPTMaHo6kE4yREbIYTGhzF84lcB.jpg,2007-01-01,Frédérique au centre,False,0.0,0
False,,[99],1005547,fr,Les Sénégalaises et la Sénégauloise,"Director Alice Diop was born in France of Senegalese parents. After their death, she felt the need to explore her roots. Armed with her camera, she went to spend a month filming the daily lives of the women of her family whom she had never met: Néné and her two daughters Mouille and Mame Sarr.",0.6,/9AMTjPfprvY53PyySLLHaj3rb5q.jpg,2007-01-01,Les Sénégalaises et la Sénégauloise,False,0.0,0
False,,[],985651,fr,Phoenix,,0.6,/BABCzpDojHkBj06Nr5PrZvWbWQ.jpg,2007-01-01,Phoenix,False,0.0,0
False,/87zvJYuYWilXTv1KNZ2CoiDcJLD.jpg,"[878, 16]",960625,fr,Replay,"In a desert world where oxygen is running out, man is forced to live underground. Lana, resourceful young woman, takes care of her young brother Théo. But one day, he disobeys her.",0.6,/p7pdqTJ2YYEDRdByvab3ORr49p8.jpg,2007-01-01,Replay,False,0.0,0
False,/54UsoxpHMf68WH66gbzgGZs0Mpv.jpg,[18],939473,fr,Code 13,"Montreal, one night. Joseph, a solitary and taciturn taxi driver, is involved in a disturbing incident with a cyclist after agreeing to replace a colleague.",0.842,/qRceGEfzjMrZChxwIOpPPX38dwG.jpg,2007-01-01,Code 13,False,0.0,0
False,,[],939007,fr,Dans la peau,,0.6,,2007-01-01,Dans la peau,False,0.0,0
False,,[99],933830,fr,Trésors de l'Europe vus du ciel - EUROPE,,0.6,/amyBBjHHCM2dcRVkx6HksjLH9n.jpg,2007-01-01,Trésors de l'Europe vus du ciel - EUROPE,False,0.0,0
False,/pZkpU9HnJ8EGeyyuoc2gVniuD5u.jpg,[99],919423,fr,Plein d'essence,"The Aire de Berchem on the Luxembourg - Dudelange motorway is the most important service station in Europe in terms of fuel flow. Summer and winter, day and night, people of all nationalities, all ages and all social classes meet there in a constant stream of cars and trucks. The film will attempt to highlight both the differences and the similarities in the behavior of this population, which represents a melting pot of Europe.",0.6,/ctyaOI1P5K59ceDQBDYhNN1ceko.jpg,2007-01-01,Plein d'essence,False,0.0,0
False,,[35],896911,fr,Signé Dumas,,0.6,/vWTPLp1X62VV4ElugmP9r0R6lQC.jpg,2007-01-01,Signé Dumas,False,0.0,0
False,,[99],893230,fr,Même père même mère (un film de voyage),"Même père même mère is the subjective fresco of an African state, it’s an existential research that moves from the conjunction of cinema as movement to travel as movement and vice-versa.",0.6,/cmlW5DNTyEQ4aG9WGn2gpOjaXW9.jpg,2007-01-01,Même père même mère (un film de voyage),False,0.0,0
False,,[],823907,fr,Rebelsexuals,"""This is dedicated to all the people that know sexuality is a translation of being. A translation that mustn't be isolated from the whole. This is also in memory of Blaine and Teddy, your secrets will never be forgotten."" - Anita Schoepp",0.6,,2007-01-01,Rebelsexuals,False,0.0,0
False,,"[14, 16]",816746,fr,Passe-muraille,"Story freely adapted from the novel by Marcel Ayme. Independent project, turning from deformed and projected scenery and puppets (scales vary).",0.6,,2007-01-01,Passe-muraille,False,0.0,0
False,,[10402],814311,fr,Olivia Ruiz : Chocolat show !,,0.6,/65Cnh82gnhRYcB9bqx47nxE6lXc.jpg,2007-01-01,Olivia Ruiz : Chocolat show !,False,0.0,0
False,,[],813188,fr,Janiceps,"Cinematographic Siamese. The music, immaterial by nature, becomes the concrete bond that links the projected films. Twins rejoined, creatures with two faces, as Janus.",0.6,/x5hC1XgZj57esaAEAoNiXp6denn.jpg,2007-01-01,Janiceps,False,0.0,0
False,,[],798142,fr,Les Illuminés,"Les Illuminés (2004), 2004 year during which the wearing of the veil and the burqa in public places was debated in France. It is in the Parisian metro, a collective and socially mixed space, that Halida Boughriet records her performance. She directs the axis of the subjective camera towards the gaze of those she meets. This leads the viewer to face these stunned glances too. [Auto-translated]",0.6,/zzMj2gngdN1Il0blwZgzMweYEP8.jpg,2007-01-01,The Illuminated,False,0.0,0
False,,[99],790738,fr,Mission Antarctique,A scientific expedition to the island of South Georgia.,0.6,,2007-01-01,Antarctic Mission,False,0.0,0
False,/taPIOrMToj3c8mINXfld0exe9Fi.jpg,[16],771523,fr,Sombres Héros,,0.622,/8QyszcxKtMncZuXfbUQN7VaEZoZ.jpg,2007-01-01,Sombres Héros,False,7.0,1
False,,[16],765789,fr,K (Rêves Berbères),"In this part, I'm dealing with the relationship of the Kabyles with the dream of elsewhere. To reach that aim, I shot a lot in Kabilye, and also in other countries. Through superimposition, the approach between the positive and the negative, tape-to-film work, a research into colour and some very tight editing in which I intercalate some articles about the kabyle cauldron, as well as other effects, I try to give shape to these visions of an elsewhere, that are passing, changeable, often false. While printing the film, I worked a lot on the diaphragm, going voluntarily from overexposure to underexposure, in order to render the blindness (that is the fever) and the ignorance of some populations about this elsewhere that they believe is an El Dorado.",0.6,/bWY7dYmlCMUAsj8Afi2pi6qyJR0.jpg,2007-01-01,K (Rêves Berbères),False,0.0,0
False,/lJVnPST1MLL3irkah99jMF2eIye.jpg,[99],763235,fr,"Ovnis, Quand l'armée enquête",,0.6,/a99vo5NabiA5MkvV0a3g9qstxlW.jpg,2007-01-01,"Ovnis, Quand l'armée enquête",False,8.5,2
False,,[],761939,fr,C'est notre cinéma,"When the French film team shooting their very artistic short film in the harbor, something unexpected happens.",0.6,,2007-01-01,C'est notre cinéma,False,0.0,0
False,,"[80, 99, 10402]",741188,fr,"Alain Kan, l'enfant maudit du rock",,0.6,,2007-01-01,"Alain Kan, l'enfant maudit du rock",False,0.0,0
False,,[],735819,fr,Weg,"""In the grey full of illusions and alarms, in the confusion, they scatter. Anna is called and undoubtedly those who say this palindromic name out loud conjure up a face, a shoulder. They are singing lullabies of days gone by."" (Gaelle Obiégly)",0.6,/ySA5JsIRhAjEZzQjHTB5xvnGLqg.jpg,2007-01-01,Weg,False,0.0,0
False,,[],729011,fr,L’oile de Fred,,0.6,,2007-01-01,L’oile de Fred,False,0.0,0
False,,"[10752, 99]",727612,fr,(Posthume),"Following on from the 2006 Israeli aggression on Lebanon, the filmmaker tries to film the destruction of Beirut. We witness a city deserted by life, and ghostly characters who, featured in his earlier films, talk about living through such a war.",0.6,/eKnzPbS6cSDnTkhkQvRUyOzTnyi.jpg,2007-01-01,Posthumous,False,0.0,0
False,,[99],715090,fr,Propos d'Alain Resnais,Audio interview with Alain Resnais,0.6,,2007-01-01,Propos d'Alain Resnais,False,0.0,0
False,,[99],715074,fr,Rencontre Resnais-Sternberg,The Meeting of Alain Resnais and Jacques Sternberg,0.6,,2007-01-01,Rencontre Resnais-Sternberg,False,0.0,0
False,,[99],703517,fr,La perle,A woman is transforming herself into a picture.,0.6,/rfAli5nduLPqs0RYwdi28ss0E7x.jpg,2007-01-01,The Pearl,False,0.0,0
False,,[],696802,fr,Henry Chapier,An interview with journalist Henry Chapier.,0.6,/pqogPqKj2j9bCzhZWedJn35LWrq.jpg,2007-01-01,Henry Chapier,False,0.0,0
False,,[99],669635,fr,"Yves Klein, La Révolution Bleue","Director Francois Levy-Kuentz's film uses previously unreleased archival material, such as Klein's personal films, to capture the artist's astonishing career, from its beginning in 1954 to his death in 1962. In those eight short years, Klein turned the modern art world upside down.",0.6,/gKihbEIIw2CLcwMzuWkbHL0eBkN.jpg,2007-01-01,Yves Klein: The Blue Revolution,False,0.0,0
False,/4wykLIRKUSJayKuBi9mXXeFqgJb.jpg,"[16, 10402, 35]",669111,fr,Le café,Too much coffee can be dangerous!,0.6,/v1P0SR13ECjyCMITV9gBKSwg23e.jpg,2007-01-01,The coffee,False,8.0,1
False,/uFv6wBY4IuDoqb86N4CPd0CN19N.jpg,[99],668486,fr,Hitler et Mussolini,,0.6,/ybG5jz2WYxUG7Mq7dBIySFA5A2z.jpg,2007-01-01,Hitler et Mussolini,False,0.0,0
False,,"[99, 36]",666066,fr,Babylone - Dans les secrets de Léonard De Vinci,,0.6,,2007-01-01,Babylone - Dans les secrets de Léonard De Vinci,False,0.0,0
False,,[99],652259,fr,"Entretien avec ma mère, Natalia Akerman","In this 2007 interview, an off-camera Chantal Akerman interviews her mother about her films. The producers of the interview originally intended to edit out Akerman’s questions but ultimately decided to keep them in to preserve the candor of the mother-daughter rapport.",0.6,,2007-01-01,"Interview with my mother, Natalia Akerman",False,0.0,0
False,,[99],652258,fr,Entretien avec Babette Mangolte,"""To begin with, we have Babette Mangolte, the camera technician on Hotel Monterey, La Chambre and Jeanne Dielman, but who for me also symbolises the New York years, she introduced me into the very core of what was new, even revolutionary, in New York, and our interview is about the city of New York in the early 70s."" – Chantal Akerman",0.6,/mA7aL29qn31ELC2odR2BgFEXJYI.jpg,2007-01-01,Interview with Babette Mangolte,False,0.0,0
False,,[99],652257,fr,Entretien avec Aurore Clément,"""Aurore, my friend, Aurore, the main actress of Rendez-vous d'Anna and other films of mine, our meeting, the why and how of our joint work"". – Chantal Akerman",0.6,/tBb6f3iqf7fWHAv34fEimEO6Fdq.jpg,2007-01-01,Entretien avec Aurore Clément,False,0.0,0
False,,[],625764,fr,Nitbús,,0.6,,2007-01-01,Nitbús,False,0.0,0
False,/jGj8TLXx2kL5Ww0HBbykOplb7xj.jpg,[],625647,fr,Belle-Île-En-Mer,,0.6,/8iaZ3v9DhL6yLjY6iCR9MG9WpNd.jpg,2007-01-01,Belle-Île-En-Mer,False,0.0,0
False,,[10402],622513,fr,AAA - 1st Anniversary Live -3rd ATTACK,,0.872,/4tuqiE1pUSCfxsHiNh4b3IZMATR.jpg,2007-01-01,AAA - 1st Anniversary Live -3rd ATTACK,False,10.0,1
False,,[35],601222,fr,Péché originel,"Marie feels lonely in Paris and longing to meet the right one. But how do you know who is ""he"" when you always have a swarm of guys around you?",0.6,/gWIuOcd2zliStjcntWm1A34V4j0.jpg,2007-01-01,Péché originel,False,0.0,0
False,,[],600263,fr,The Screening,"An audience is guided through a forest. Invited to settle in a clearing converted into a ""cinema"", they discover a nocturnal film that begins like a kind of animal fiction, but gradually offers a disturbance on the moment lived. The film is an mise en abyme, a deforming mirror: the reality lived and its temporality are slightly twisted.",0.6,/oDnEDDoUVr3LQmdxktw3kVNZUrX.jpg,2007-01-01,The Screening,False,0.0,0
False,,[],599954,fr,Petite musique de chambre,Helena's career as a pianist is over. One day the daughter comes to visit - with her new fiancé.,0.6,/gcJputZQ9xM6Vp5IglopKpPcmzl.jpg,2007-01-01,A Sweet Chamber Music,False,0.0,0
False,,"[53, 80]",577704,fr,Vipercops,,0.6,/jwBSvASZhKBgooISSBbupzu3OGW.jpg,2007-01-01,Vipercops,False,0.0,0
False,,[],577226,fr,Uishet,"On a bright morning in May 2005 in Landes on the current of Huchet, between the river mouth and the ""pas-du-loup"" island, I shot a movie which will be like those of the series of naturalistic journeys towards abstraction...",0.6,/c2NtY141bBusHLIuz844Ub6BmrW.jpg,2007-01-01,Uishet,False,0.0,0
False,,[],570146,fr,Mie l’enfant descend du songe,Four paintings. Ode to nature.,0.842,/6GXPbcmjTbYRhDDbiBDxMStzpmk.jpg,2007-01-01,Mie l’enfant descend du songe,False,0.0,0
False,,[],568783,fr,Telepattes,A felinosophy of life.,0.6,,2007-01-01,Telepattes,False,0.0,0
False,,[],558243,fr,Agonie d'un melon,,0.6,,2007-01-01,Agonie d'un melon,False,0.0,0
False,,[],558241,fr,J’attends Joël,,0.6,,2007-01-01,J’attends Joël,False,0.0,0
False,,[],554456,fr,L'aube,,0.6,/crCri1sl5lA4Hnz2GzoxrTZ0M6W.jpg,2007-01-01,L'aube,False,0.0,0
False,,[],545487,fr,Remake,"""Remake"" is made from a Super 8 film shot in the 80’s. The fragments are edited by superimposing the different takings of the same scenes. The image produced is strange because we are facing an impossible : the simultaneous presence of several states that could be. Sequences so reconstituted string together as all stages of a confused and desperate love life. This sentimental and visual disorder is combined with the overlay of sound samples : inner music and movies dialogues.",0.6,/4FUziYVpNih7BO6UDPNdc50O809.jpg,2007-01-01,Remake,False,0.0,0
False,,[],544779,fr,L'amour m'anime,"With excerpts from her diary as a link narrative, Chloé has realised a series of animations, which tells her failed love stories and developped her theories on love.",0.6,/p1jKbxusrVyxj710VhUkoFun5l2.jpg,2007-01-01,L'amour m'anime,False,9.5,1
False,,[],544211,fr,Le soleil de Patiras,The tour of the island at sunset. The light taps the sensors and saturates the colors. The boat spins and the water shakes me but I do not stop to fix the banks. The time could be suspended. There will never be a powerful enough way to capture the moment.,0.6,,2007-01-01,Le soleil de Patiras,False,0.0,0
False,,[],530987,fr,"Au fil du son, un portrait de Yann Paranthoën","A portrait of Yann Paranthoën, French sound artist.",0.6,,2007-01-01,"Au fil du son, un portrait de Yann Paranthoën",False,0.0,0
False,/sCcUGMgx2Fwb3e6gPj5eSjixfev.jpg,[99],514986,fr,L'exploration inversée -  Le Tour de France de deux Papous,,0.6,/f6sMlLy3mVydvyZbuEKQnU7zPMr.jpg,2007-01-01,Reverse Exploration,False,8.0,1
False,,[],513136,fr,Angel Scan,"Angel Scan. ""Trip"" – but without substances – except the substances created by the brain when energy awakes as a creative conscience, accompanied by an intense experience of ""light"" and ""darkness"". Hustle and bustle, bombing of atoms, dance of electric particles animated of an ultra fast movement.Invisible units of infra-atomic energy, forms/colours which are characterized by their irradiating heat and by their attraction strength as well as their potential of sound/ vibratory energy.",0.6,/kkFznkYMzjj9BluGVTkNcGNwlWy.jpg,2007-01-01,Angel Scan,False,0.0,0
False,,[99],509948,fr,Ça vibre dans nos têtes,"Korofina, the district of underground life in Bamako. The youths here are rappers, hairdressers, clothes dealers or all of these. They are all into some kind of business but one thing is certain here, underground means creation. Kids eat, smoke and dance on rap music 24 hours a day on Made in Mali tunes.",0.6,/8XNd3223wPyeht6Pt3W24nr8Acp.jpg,2007-01-01,Vibration in Our Heads,False,6.0,1
False,,[16],507116,fr,Le Matin,An animation based on the beginning of the film L'Atalante by Jean Vigo.,0.6,,2007-01-01,Le Matin,False,0.0,0
False,,[],507115,fr,La Nuit,The artist breathes life into handmade dolls as she recreates a scene from Vigo’s L'Atalante.,0.6,,2007-01-01,La Nuit,False,0.0,0
False,,[16],503909,fr,Mon petit frère de la lune,A girl talks about her autistic little brother and why he isn't like other children.,0.6,/57ZtxsoTa2ZCc4fSeV7bQUuuhRA.jpg,2007-01-01,My Little Brother From the Moon,False,8.0,1
False,/4wzopFcVeHK4ecGz0n5bGrDHkKS.jpg,"[10770, 36, 18]",502860,fr,Les prédateurs - Les rois du pétrole,,0.6,/cc2x5DeVZc3JuVlB1Xq7eoSSwh5.jpg,2007-01-01,Les prédateurs - Les rois du pétrole,False,0.0,0
False,,[35],499286,fr,Le gardien,,1.342,/eMi27pTk49TWEeykCHzSefwOKT6.jpg,2007-01-01,Le gardien,False,0.0,0
False,,"[36, 99]",495606,fr,"Vraie Jeanne, fausse Jeanne","The myth of Joan of Arc has fascinated people the world over. In the collective memory, she is the young shepherd girl who died at the stake having saved France. But 15th century chronicles report that following events in Rouen, certain people refused to believe she was dead and that another woman was burned instead.",0.6,/tx8fB82OtIAsTqSKoQpwejx4Mmb.jpg,2007-01-01,The Real Joan of Arc,False,0.0,0
False,,[16],487474,fr,Dji vou veu volti,"An animated light opera. In the garden of the Royal castle, a troubadour sings a serenade for a beautiful princess. But the song doesn't fall in the liking of the subtitle, whom tries to turn the story to his desire...",0.622,/u4b8LtzwI5DL0LXcr0vLSn3r7i9.jpg,2007-01-01,Dji vou veu volti,False,3.0,1
False,,[99],480992,fr,Ma bulle,,0.6,,2007-01-01,Ma bulle,False,0.0,0
False,,[],476434,fr,Le Granier,"In Le Granier, the earth is living, is suffering and is full of history. The still camera shows a tired mountain which seems to hide a sacred secret. These telluric landscapes transfigured by Fouchard's manipulations on the image (animation techniques, toning, etc.) of a great plasticity, tell the  history of this mountain populated with incantations, and its belonging to this wild nature.",0.6,/qw5lgVov3WWF6clhEipeApmWgf0.jpg,2007-01-01,The Granier,False,0.0,0
False,,[],458862,fr,Les cinéphiles 3 : Les ruses de Frédéric,More young cinephiles in part three of Skorecki's three part film.,0.6,/tEszhrtJamm9BZDGISEN7sqyFIK.jpg,2007-01-01,Les cinéphiles 3 : Les ruses de Frédéric,False,5.0,3
False,/viYigJfh2wkb0JJFkqN83lm71Lv.jpg,"[35, 10770, 10749]",456151,fr,Valentine & Cie,"Four years after ""Valentine, the Pygmalion of the Vineyard"", will Valentine finally marry the man of her heart?",1.206,/3WnFjnAqotbejnkbMPvLo1MD13K.jpg,2007-01-01,Valentine & Cie,False,5.0,2
False,/5dlYGuk4MVLT65HDHwTY4PUdZzL.jpg,[99],452960,fr,L'explosion,,0.6,/wMrs7Q376sYa2KZQzoE635AGXzf.jpg,2007-01-01,L'explosion,False,7.0,1
False,,[99],452811,fr,Istanbul,"With Istanbul, Martine Rousset puts on the brakes to the world's movement through a cinema of deceleration. At the boundaries between image by image movement and optical fusion, the rhythm of the film gives way to a suspended or floating time. Is it not certain that the idea of duration is more able to render a perception of the city that rather burns for intense emotion. It seems as if the camera cultivates a dreamy half-sleep. To this soft throbbing, blends however, variation of exposure as well. Therefore, at certain times, seeing becomes fragile and dangerous.",0.6,/67P8QJ2dBVUUGiIMp3EXPRp8GJR.jpg,2007-01-01,Istanbul,False,0.0,0
False,/yXwMYC659C0lg4Ey43bkXltrdqQ.jpg,"[18, 10749]",441014,fr,Au sommet de la terre,Sophie is both attracted to boys and girls. She is torn between Nicolas and Mathilde.,0.932,,2007-01-01,On Top of the Earth,False,4.5,3
False,,[],431671,fr,Insaisissable Image,Film produced as part of the Festival Pocket Films Forum Images.,0.6,,2007-01-01,Insaisissable Image,False,6.0,1
False,,[],410078,fr,Résistance aux tremblements,A mysterious old lady dwells in an abandoned apartment block. She lives alone but will simply not leave the place.,0.6,,2007-01-01,Shock Resistant,False,5.0,3
False,,"[18, 10749]",405635,fr,Carrefour ya mayesha,"Fatima and the group of her high school friends will get their bachelor degrees. A question arises in each of them: to continue their studies in Mayotte, or leave for France. For Fatima, when love appears the choice gets complicated.",0.6,,2007-01-01,Crossroads of Life,False,0.0,0
False,,[18],386325,fr,Le sourire du serpent,"A cold winter night. A gloomy, dimly-lit street in the outskirts of the city, surrounded by old factories. It is getting late, and Marion, a prostitute who works just outside the city, decides to go back downtown. But she is unable to, the last bus doesn't arrive, its driver has been murdered. She is about to lose patience when Adama, a man in his thirties, reaches the bus stop. Both are trapped in this no man's land. The danger lurking in the dark shatters their nerves. Could Adama, an illegal immigrant, be the killer?",0.6,,2007-01-01,Le sourire du serpent,False,0.0,0
False,,[16],369738,fr,Winnie l'ourson : Surprises et frissons dans la Forêt des rêves bleus,,0.6,,2007-01-01,Winnie l'ourson : Surprises et frissons dans la Forêt des rêves bleus,False,0.0,0
False,/8xF91WNrI2E6JWk4VZOHfEIThdQ.jpg,[99],369375,fr,Talmud,"In this authoritative documentary, director Pierre-Henry Salfati traces the history of the Talmud the repository of millennia of Jewish wisdom. In doing so, he posits the question: What comprises this cardinal text of Judaism?  Originally passed down orally from master to student, the Talmud is the hidden face of the Torah, or Old Testament. It is a vast body of legal, mythic, and philosophical texts, and a mixture of religious commentary and debate, of history and science, and of anecdote and humor. No other text has had such an influence on Jewish life as it details the principles, ethical codes, and laws that serve as a guide for conduct.  In addition to an exhaustive exploration of the Talmud, the film also guides the viewer through the history of Jewish communities, concluding with present-day New York.",0.6,/9KLDKboRSE3WdBnilsbyxeGKS1S.jpg,2007-01-01,Talmud,False,7.0,1
False,,[35],347437,fr,Les plaisirs simples,,0.6,,2007-01-01,Les plaisirs simples,False,2.0,1
False,,[99],345763,fr,Le Mythe de la 5e île,"This documentary explores the emigration myth. The main character’s curiosity takes him to London, a cosmopolitan city where one must fight to survive, before he joins other communities with different horizons. Why do people from so many nationalities end up on that piece of land? Were they looking for something better? A fifth island?",0.6,,2007-01-01,The Myth of the Fifth Island,False,0.0,0
False,,[99],326344,fr,Mort à Génève -  L'empoisonnement de Félix Moumié,"Felix Moumié was a rebel leader in Cameroon. He was poisoned by thallium in October, 1960 in Geneva. After nearly fifty years, no one has been charged with his death, though many suspect the French and Swiss governments played a part in his death.",0.6,,2007-01-01,Death in Geneva - The Poisoning of Félix Moumié,False,0.0,0
False,,[35],322516,fr,Francois Pirette - Un jour je serai optimiste,,0.6,/miZWtU3RabbxArwRIp2JdCSoXcI.jpg,2007-01-01,Francois Pirette - Un jour je serai optimiste,False,0.0,0
False,,[99],315272,fr,L'homme panache au Yukon 5,,0.6,,2007-01-01,L'homme panache au Yukon 5,False,0.0,0
False,,[18],312880,fr,Corps étrangers,"A young Chinese, lands after a long trip illegally in France, somewhere around Paris. She does not know where she is, neither she speaks the language. Straying around she meet Felipe, son of spanish immigrants. He offers her to stay one night in his apartment. His frustration and the young woman's need for protection draw them together. The language barrier instead blocks real communication. Soon Felipe gets tired of her. How should he get rid of her?",0.6,/tciMh6ocXbbQv3GSOO6p1AnK9QP.jpg,2007-01-01,Corps étrangers,False,7.0,1
False,,[99],309559,fr,"Gustave Courbet, les origines de son monde","Gustave Courbet defied the conventions of classical French painting to become an innovator of Realism. This documentary by filmmaker Romain Goupil explores Courbet's life and work, revealing the fiery spirit that drove him to lead rather than follow.",0.6,/z4ZXmguXsjyqHso3UrKjhsPnykS.jpg,2007-01-01,"Gustave Courbet, the Origins of His World",False,6.0,1
False,/nuuQiBWbmzs0ZeGHosuseur8nut.jpg,[18],283467,fr,1 journée,"Jacob Berger’s film shows a day in the life of a family. People meet and leave, and wonder, will they find themselves again? At daybreak, Serge believes he has committed a crime. Pietra realises that she has been betrayed around midday. At one o’clock 8-year-old Vlad feels lovesick for the first time. The day is spent observing, looking, avoiding and meeting each other. One day, three different perspectives: the same evening twilight, the same loneliness. And there is always the stranger who crosses their path. How will Serge, Pietra and Vlad find each other?",0.6,/bNMn4NBZsFhzx0UiEGglFc41Q9F.jpg,2007-01-01,That Day,False,5.0,2
False,/8MWHVhCtWDIOmA6g2kP437ACI6w.jpg,[99],256734,fr,50 ans de conquêtes spatiales,"Relive the major events of the space conquest: first orbital flight with the Soviet satellite Sputnik 1, in 1957, first manned flight with Yuri Gagarin, in 1961, first step of man on the Moon with the American astronaut Neil Armstrong, in 1969, birth of the European rocket Ariane, without forgetting the exploration of the planets of the solar system and the latest advances in astrophysics… 50 years of space, 50 years of images!",0.6,/e1m1krzakRPpp37ybWbIeW3x3Hu.jpg,2007-01-01,50 years of space exploration,False,0.0,0
False,/cDLJVeqZH9BpyEVwXatV79fHb8C.jpg,[53],215589,fr,Le canapé rouge,"Marie returns to live in La Rochelle, the city of her childhood, with her husband Marc, a policeman, and meets Nadia. The two young women scour the city's stores, looking for a red sofa. They soon discover one in the store of Maxime, a second-hand dealer. A few days later, Nadia seems tormented when Marie mentions the sofa. During a visit, Marie discovers Nadia's lifeless body.",1.503,/iUrqACQVUB5yoREIUfECRMT21Nb.jpg,2007-01-01,The Red Sofa,False,4.0,2
False,,[99],213236,fr,Heroes of freeride,,0.6,/7fUnj7mPSnCsLNmQzjN6DCv256M.jpg,2007-01-01,Heroes of freeride,False,0.0,0
False,,"[18, 10749]",200618,fr,Manon sur le bitume,"On a day in early summer, two young men play squash, a lifeguard watches an indoor pool, a young woman shelves books at a store, another stages a puppet show for children in a park, an older woman cooks, and Manon gets on her bicycle to ride to a rendezvous with her boyfriend. She turns a corner. Something happens. As she lies on the asphalt, a crowd gathers around her and an ambulance arrives; we hear her voice, first confused as to what has happened, then telling us how her friends and her mother will receive word, and how her friends will gather to talk. As images move back and forth in time, she remembers recent events and expresses some small regrets.",0.832,/3SECdX7YjqSWVQbP85cG1zfbUQv.jpg,2007-01-01,Manon on the Asphalt,False,5.8,8
False,,[],146868,fr,Le nerf de la paix,,0.6,,2007-01-01,Le nerf de la paix,False,0.0,0
